order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state
O00378,C1479,2025-02-15,Completed,UPI,Indore,Madhya Pradesh
O00379,C2353,2024-02-20,Cancelled,Net Banking,Gurugram,Haryana
O00380,C4198,2024-11-29,Completed,COD,Bengaluru,Karnataka
O00381,C4871,2025-03-20,Completed,UPI,Mumbai,Maharashtra
O00382,C3460,2023-07-09,Completed,COD,Nagpur,Maharashtra
O00383,C3755,2023-12-15,Cancelled,Debit Card,Jaipur,Rajasthan
O00384,C1232,2024-01-08,Completed,Credit Card,Indore,Madhya Pradesh
O00385,C3121,2025-09-11,Completed,COD,Ahmedabad,Gujarat
O00386,C0572,2025-09-13,Completed,Debit Card,Patna,Bihar
O00387,C3590,2023-04-21,Completed,COD,Kolkata,West Bengal
O00388,C0148,2024-10-07,Completed,Credit Card,Bengaluru,Karnataka
O00389,C3444,2025-11-02,Completed,COD,Surat,Gujarat
O00390,C0597,2024-06-06,Cancelled,UPI,Gurugram,Haryana
O00391,C1071,2023-07-16,Completed,Debit Card,Kochi,Kerala
O00392,C3746,2023-02-24,Cancelled,Credit Card,Noida,Uttar Pradesh
O00393,C4251,2023-07-02,Completed,Credit Card,Gurugram,Haryana
O00394,C4326,2025-11-08,Completed,COD,Bhopal,Madhya Pradesh
O00395,C3372,2023-12-29,Returned,UPI,Bhopal,Madhya Pradesh
O00396,C0158,2024-04-17,Completed,Net Banking,Indore,Madhya Pradesh
O00397,C0923,2023-01-09,Completed,Credit Card,Lucknow,Uttar Pradesh
O00398,C3319,2024-10-21,Cancelled,Debit Card,Kochi,Kerala
O00399,C2347,2023-01-25,Returned,Credit Card,Kochi,Kerala
O00400,C4051,2025-12-16,Completed,Debit Card,Jaipur,Rajasthan
O00401,C1247,2025-04-03,Completed,Debit Card,Kochi,Kerala
O00402,C0766,2023-03-09,Completed,COD,Chandigarh,Chandigarh
O00403,C3652,2025-10-21,Completed,COD,Bhubaneswar,Odisha
O00404,C2613,2023-02-17,Completed,UPI,Kochi,Kerala
O00405,C4563,2025-08-02,Completed,Debit Card,Noida,Uttar Pradesh
O00406,C3829,2025-12-07,Cancelled,COD,Noida,Uttar Pradesh
O00407,C4582,2023-12-21,Completed,COD,Lucknow,Uttar Pradesh
O00408,C0444,2025-10-06,Completed,COD,Noida,Uttar Pradesh
O00409,C0905,2024-03-12,Completed,COD,Bengaluru,Karnataka
O00410,C2911,2024-11-30,Completed,Debit Card,Mumbai,Maharashtra
O00411,C3210,2024-09-17,Completed,Debit Card,Nagpur,Maharashtra
O00412,C1802,2023-03-31,Completed,COD,Hyderabad,Telangana
O00413,C0926,2024-01-04,Completed,COD,Delhi,Delhi
O00414,C3722,2025-07-27,Completed,UPI,Nagpur,Maharashtra
O00415,C4388,2025-08-12,Returned,COD,Ahmedabad,Gujarat
O00416,C0752,2024-05-14,Returned,Net Banking,Indore,Madhya Pradesh
O00417,C1235,2024-12-04,Completed,UPI,Gurugram,Haryana
O00418,C2923,2023-05-13,Cancelled,UPI,Patna,Bihar
O00419,C0663,2023-06-21,Completed,UPI,Mumbai,Maharashtra
O00420,C3196,2025-02-01,Completed,UPI,Hyderabad,Telangana
O00421,C1585,2024-03-16,Cancelled,COD,Jaipur,Rajasthan
O00422,C0920,2025-09-11,Returned,UPI,Delhi,Delhi
O00423,C4220,2023-04-22,Completed,Debit Card,Patna,Bihar
O00424,C0068,2025-11-29,Completed,COD,Surat,Gujarat
O00425,C4571,2023-04-12,Completed,COD,Hyderabad,Telangana
O00426,C4454,2023-12-07,Completed,Credit Card,Indore,Madhya Pradesh
O00427,C1767,2025-07-08,Completed,Credit Card,Mumbai,Maharashtra
O00428,C1954,2025-03-24,Completed,UPI,Lucknow,Uttar Pradesh
O00429,C2569,2023-07-15,Cancelled,UPI,Gurugram,Haryana
O00430,C3709,2024-05-19,Cancelled,UPI,Surat,Gujarat
O00431,C4929,2025-12-30,Completed,UPI,Gurugram,Haryana
O00432,C2672,2023-08-07,Completed,Credit Card,Jaipur,Rajasthan
O00433,C3400,2023-06-14,Completed,UPI,Bhubaneswar,Odisha
O00434,C1354,2024-01-16,Completed,Credit Card,Jaipur,Rajasthan
O00435,C0443,2024-01-04,Completed,COD,Hyderabad,Telangana
O00436,C0601,2023-01-08,Completed,Debit Card,Lucknow,Uttar Pradesh
O00437,C3167,2024-03-23,Cancelled,Debit Card,Mumbai,Maharashtra
O00438,C3943,2023-02-03,Completed,COD,Lucknow,Uttar Pradesh
O00439,C2810,2024-05-11,Completed,UPI,Nagpur,Maharashtra
O00440,C3389,2025-05-13,Completed,COD,Patna,Bihar
O00441,C4583,2023-01-22,Completed,UPI,Jaipur,Rajasthan
O00442,C2787,2024-10-24,Completed,UPI,Hyderabad,Telangana
O00443,C2696,2024-08-12,Completed,UPI,Kolkata,West Bengal
O00444,C3649,2024-11-07,Completed,UPI,Chandigarh,Chandigarh
O00445,C2053,2023-09-28,Completed,UPI,Kolkata,West Bengal
O00446,C0632,2023-01-01,Completed,Net Banking,Jaipur,Rajasthan
O00447,C3443,2023-10-14,Completed,Debit Card,Jaipur,Rajasthan
O00448,C1755,2025-07-27,Completed,Credit Card,Bhubaneswar,Odisha
O00449,C3034,2025-05-03,Completed,Debit Card,Bengaluru,Karnataka
O00450,C1579,2023-02-19,Completed,COD,Ahmedabad,Gujarat
O00451,C0026,2024-09-08,Completed,UPI,Bhopal,Madhya Pradesh
O00452,C2210,2023-07-09,Cancelled,Debit Card,Gurugram,Haryana
O00453,C2903,2025-12-02,Completed,Net Banking,Bengaluru,Karnataka
O00454,C1130,2025-01-29,Completed,Credit Card,Patna,Bihar
O00455,C4997,2023-03-07,Completed,Debit Card,Lucknow,Uttar Pradesh
O00456,C4105,2024-01-31,Completed,COD,Chennai,Tamil Nadu
O00457,C4146,2023-05-08,Completed,Debit Card,Delhi,Delhi
O00458,C0442,2024-11-27,Completed,Net Banking,Pune,Maharashtra
O00459,C3896,2023-07-07,Completed,UPI,Noida,Uttar Pradesh
O00460,C4798,2024-07-31,Completed,COD,Nagpur,Maharashtra
O00461,C4850,2025-04-20,Completed,Debit Card,Bhopal,Madhya Pradesh
O00462,C1829,2025-01-31,Completed,UPI,Bhopal,Madhya Pradesh
O00463,C1536,2024-10-28,Completed,COD,Noida,Uttar Pradesh
O00464,C4326,2025-07-21,Completed,Net Banking,Bhopal,Madhya Pradesh
O00465,C0560,2023-03-20,Cancelled,UPI,Bengaluru,Karnataka
O00466,C1174,2025-11-08,Completed,Net Banking,Gurugram,Haryana
O00467,C1879,2023-02-14,Returned,UPI,Indore,Madhya Pradesh
O00468,C2256,2023-05-09,Returned,UPI,Jaipur,Rajasthan
O00469,C1085,2024-09-09,Completed,UPI,Gurugram,Haryana
O00470,C3915,2025-02-01,Completed,Net Banking,Kolkata,West Bengal
O00471,C0239,2025-03-03,Returned,Debit Card,Nagpur,Maharashtra
O00472,C2915,2024-02-01,Completed,UPI,Bengaluru,Karnataka
O00473,C2096,2023-10-02,Completed,Debit Card,Bengaluru,Karnataka
O00474,C1472,2023-05-18,Completed,UPI,Chandigarh,Chandigarh
O00475,C2046,2025-02-21,Completed,Debit Card,Jaipur,Rajasthan
O00476,C4613,2023-08-03,Completed,Credit Card,Bhubaneswar,Odisha
O00477,C3684,2023-08-16,Returned,UPI,Gurugram,Haryana
O00478,C0205,2023-04-17,Completed,COD,Bhubaneswar,Odisha
O00479,C3601,2023-06-08,Cancelled,Credit Card,Jaipur,Rajasthan
O00480,C2138,2023-01-30,Completed,COD,Hyderabad,Telangana
O00481,C1214,2024-08-31,Completed,Debit Card,Ahmedabad,Gujarat
O00482,C3835,2025-02-07,Completed,Credit Card,Jaipur,Rajasthan
O00483,C3092,2025-02-22,Completed,Debit Card,Nagpur,Maharashtra
O00484,C1383,2025-05-31,Cancelled,UPI,Gurugram,Haryana
O00485,C3681,2025-07-11,Completed,UPI,Delhi,Delhi
O00486,C1680,2023-12-08,Completed,COD,Mumbai,Maharashtra
O00487,C0007,2023-06-17,Returned,COD,Gurugram,Haryana
O00488,C1886,2024-11-14,Completed,COD,Mumbai,Maharashtra
O00489,C3499,2024-09-23,Completed,Debit Card,Mumbai,Maharashtra
O00490,C0296,2024-03-07,Completed,Net Banking,Delhi,Delhi
O00491,C0264,2023-02-08,Completed,Credit Card,Bengaluru,Karnataka
O00492,C2138,2025-09-06,Completed,Credit Card,Hyderabad,Telangana
O00493,C4949,2024-01-22,Completed,UPI,Lucknow,Uttar Pradesh
O00494,C3866,2025-02-07,Completed,COD,Noida,Uttar Pradesh
O00495,C4497,2025-03-01,Completed,Debit Card,Patna,Bihar
O00496,C4453,2025-01-11,Completed,Credit Card,Delhi,Delhi
O00497,C2547,2024-02-05,Completed,UPI,Ahmedabad,Gujarat
O00498,C4930,2023-04-12,Completed,UPI,Gurugram,Haryana
O00499,C4531,2024-10-16,Completed,UPI,Patna,Bihar
O00500,C0119,2025-06-21,Completed,UPI,Chandigarh,Chandigarh
O00501,C2396,2025-01-21,Returned,Unknown,Hyderabad,Telangana
O00502,C3368,2023-03-28,Cancelled,COD,Mumbai,Maharashtra
O00503,C1703,2025-05-08,Completed,COD,Delhi,Delhi
O00504,C0530,2023-11-15,Completed,COD,Kolkata,West Bengal
O00505,C3675,2025-08-24,Completed,Debit Card,Delhi,Delhi
O00506,C0303,2025-06-05,Completed,Credit Card,Ahmedabad,Gujarat
O00507,C4068,2024-09-24,Completed,COD,Indore,Madhya Pradesh
O00508,C4252,2024-10-13,Completed,Credit Card,Delhi,Delhi
O00509,C3969,2025-08-07,Completed,UPI,Chandigarh,Chandigarh
O00510,C0014,2023-08-28,Completed,Credit Card,Bhopal,Madhya Pradesh
O00511,C2804,2023-05-23,Completed,Credit Card,Kolkata,West Bengal
O00512,C0889,2025-08-11,Completed,Credit Card,Kolkata,West Bengal
O00513,C3529,2023-04-29,Completed,UPI,Chennai,Tamil Nadu
O00514,C1197,2024-08-18,Completed,COD,Bhopal,Madhya Pradesh
O00515,C4541,2023-06-12,Completed,Debit Card,Kolkata,West Bengal
O00516,C2170,2024-10-15,Completed,UPI,Chandigarh,Chandigarh
O00517,C3569,2023-12-16,Completed,Credit Card,Delhi,Delhi
O00518,C2232,2023-01-31,Completed,COD,Gurugram,Haryana
O00519,C1844,2024-04-02,Completed,UPI,Kolkata,West Bengal
O00520,C3652,2023-04-01,Completed,UPI,Bhubaneswar,Odisha
O00521,C3877,2023-05-08,Completed,Credit Card,Ahmedabad,Gujarat
O00522,C2719,2025-02-17,Completed,COD,Bhubaneswar,Odisha
O00523,C0049,2025-08-27,Completed,COD,Hyderabad,Telangana
O00524,C0181,2025-04-27,Returned,UPI,Kolkata,West Bengal
O00525,C3879,2025-03-02,Completed,Credit Card,Kochi,Kerala
O00526,C1418,2024-05-23,Completed,UPI,Bhopal,Madhya Pradesh
O00527,C3465,2025-07-24,Cancelled,Credit Card,Mumbai,Maharashtra
O00528,C3420,2025-01-14,Completed,Credit Card,Kolkata,West Bengal
O00529,C0530,2025-01-09,Completed,Credit Card,Kolkata,West Bengal
O00530,C4680,2023-08-25,Completed,UPI,Nagpur,Maharashtra
O00531,C1287,2025-10-09,Returned,UPI,Chennai,Tamil Nadu
O00532,C2191,2025-09-03,Completed,UPI,Jaipur,Rajasthan
O00533,C0707,2025-10-19,Completed,COD,Gurugram,Haryana
O00534,C3218,2025-12-10,Completed,UPI,Chennai,Tamil Nadu
O00535,C0294,2024-04-13,Completed,UPI,Kochi,Kerala
O00536,C1562,2024-01-23,Completed,Net Banking,Delhi,Delhi
O00537,C4518,2025-12-21,Completed,UPI,Delhi,Delhi
O00538,C2612,2025-01-05,Returned,UPI,Patna,Bihar
O00539,C0661,2024-10-15,Completed,Credit Card,Pune,Maharashtra
O00540,C3179,2023-02-10,Cancelled,UPI,Jaipur,Rajasthan
O00541,C3390,2025-08-10,Completed,Credit Card,Chandigarh,Chandigarh
O00542,C2107,2025-03-19,Completed,UPI,Chandigarh,Chandigarh
O00543,C3064,2024-01-17,Completed,UPI,Bhopal,Madhya Pradesh
O00544,C2841,2023-04-06,Completed,Net Banking,Pune,Maharashtra
O00545,C3497,2025-06-30,Completed,UPI,Hyderabad,Telangana
O00546,C2579,2025-02-25,Cancelled,Debit Card,Indore,Madhya Pradesh
O00547,C2052,2023-10-20,Cancelled,COD,Noida,Uttar Pradesh
O00548,C2410,2023-12-07,Completed,Net Banking,Surat,Gujarat
O00549,C2954,2024-12-19,Completed,Credit Card,Noida,Uttar Pradesh
O00550,C0369,2025-08-14,Completed,Net Banking,Indore,Madhya Pradesh
O00551,C0539,2024-06-21,Completed,Debit Card,Chandigarh,Chandigarh
O00552,C2928,2025-05-21,Completed,Credit Card,Jaipur,Rajasthan
O00553,C2394,2025-08-17,Cancelled,Debit Card,Surat,Gujarat
O00554,C0731,2024-01-16,Completed,UPI,Bengaluru,Karnataka
O00555,C0897,2025-05-08,Completed,Credit Card,Kochi,Kerala
O00556,C4660,2024-08-21,Completed,Credit Card,Mumbai,Maharashtra
O00557,C2369,2025-07-18,Returned,UPI,Kochi,Kerala
O00558,C4560,2025-11-12,Completed,COD,Ahmedabad,Gujarat
O00559,C2681,2025-01-31,Completed,UPI,Bengaluru,Karnataka
O00560,C2381,2023-12-30,Completed,COD,Hyderabad,Telangana
O00561,C0015,2024-07-19,Completed,UPI,Kolkata,West Bengal
O00562,C3129,2025-08-26,Completed,UPI,Indore,Madhya Pradesh
O00563,C1354,2025-04-06,Completed,Debit Card,Jaipur,Rajasthan
O00564,C3136,2024-05-19,Completed,UPI,Delhi,Delhi
O00565,C2278,2023-08-06,Completed,COD,Bhubaneswar,Odisha
O00566,C0011,2024-04-26,Completed,COD,Ahmedabad,Gujarat
O00567,C1657,2025-07-25,Cancelled,UPI,Chandigarh,Chandigarh
O00568,C1248,2025-01-18,Completed,UPI,Bengaluru,Karnataka
O00569,C1661,2025-04-15,Completed,UPI,Delhi,Delhi
O00570,C1764,2024-05-03,Completed,Debit Card,Chennai,Tamil Nadu
O00571,C0542,2025-03-10,Completed,COD,Ahmedabad,Gujarat
O00572,C1530,2023-07-30,Completed,Credit Card,Ahmedabad,Gujarat
O00573,C1181,2024-10-27,Cancelled,UPI,Mumbai,Maharashtra
O00574,C2689,2023-09-16,Completed,UPI,Jaipur,Rajasthan
O00575,C2618,2024-01-07,Completed,UPI,Mumbai,Maharashtra
O00576,C2755,2025-09-18,Completed,Net Banking,Noida,Uttar Pradesh
O00577,C0929,2023-03-29,Returned,UPI,Indore,Madhya Pradesh
O00578,C1427,2024-02-04,Completed,UPI,Mumbai,Maharashtra
O00579,C3660,2023-11-05,Completed,COD,Chandigarh,Chandigarh
O00580,C2234,2023-01-04,Completed,Debit Card,Gurugram,Haryana
O00581,C3910,2023-08-14,Completed,Credit Card,Bengaluru,Karnataka
O00582,C4991,2023-12-05,Returned,Credit Card,Patna,Bihar
O00583,C2062,2023-02-27,Completed,Debit Card,Nagpur,Maharashtra
O00584,C4098,2024-07-09,Completed,Debit Card,Chennai,Tamil Nadu
O00585,C2564,2025-07-07,Completed,Credit Card,Bhubaneswar,Odisha
O00586,C2804,2024-06-07,Completed,UPI,Kolkata,West Bengal
O00587,C2294,2024-06-09,Cancelled,COD,Kochi,Kerala
O00588,C1626,2025-12-04,Completed,UPI,Lucknow,Uttar Pradesh
O00589,C0572,2023-01-24,Completed,Credit Card,Patna,Bihar
O00590,C4532,2025-02-01,Completed,Debit Card,Nagpur,Maharashtra
O00591,C2401,2023-08-30,Completed,Debit Card,Nagpur,Maharashtra
O00592,C1712,2023-07-22,Returned,Debit Card,Chennai,Tamil Nadu
O00593,C0383,2023-08-25,Completed,Debit Card,Kochi,Kerala
O00594,C1084,2025-08-08,Completed,COD,Delhi,Delhi
O00595,C1950,2025-10-18,Completed,UPI,Bengaluru,Karnataka
O00596,C2518,2023-10-21,Completed,Debit Card,Kochi,Kerala
O00597,C4170,2023-07-29,Completed,Debit Card,Kochi,Kerala
O00598,C3498,2025-02-26,Completed,Credit Card,Jaipur,Rajasthan
O00599,C3315,2025-10-22,Completed,COD,Kolkata,West Bengal
O00600,C4931,2023-08-17,Cancelled,Debit Card,Kolkata,West Bengal
O00601,C2676,2024-02-14,Completed,Credit Card,Bengaluru,Karnataka
O00602,C3395,2025-02-08,Completed,COD,Patna,Bihar
O00603,C1204,2025-08-20,Completed,Credit Card,Chennai,Tamil Nadu
O00604,C0774,2024-04-02,Completed,Credit Card,Ahmedabad,Gujarat
O00605,C3057,2024-07-07,Completed,Credit Card,Kochi,Kerala
O00606,C2314,2023-08-01,Completed,UPI,Pune,Maharashtra
O00607,C2598,2024-01-21,Completed,Debit Card,Kolkata,West Bengal
O00608,C1404,2024-06-11,Completed,UPI,Pune,Maharashtra
O00609,C4173,2025-09-16,Completed,COD,Kolkata,West Bengal
O00610,C3062,2023-04-12,Completed,Debit Card,Gurugram,Haryana
O00611,C3326,2024-01-25,Completed,UPI,Bhopal,Madhya Pradesh
O00612,C1404,2025-04-20,Completed,UPI,Pune,Maharashtra
O00613,C3321,2023-08-23,Completed,Credit Card,Bengaluru,Karnataka
O00614,C0870,2023-04-24,Completed,COD,Patna,Bihar
O00615,C1084,2025-09-08,Completed,UPI,Delhi,Delhi
O00616,C0974,2025-12-26,Completed,Credit Card,Nagpur,Maharashtra
O00617,C1226,2025-03-19,Completed,UPI,Lucknow,Uttar Pradesh
O00618,C1803,2025-11-29,Completed,COD,Mumbai,Maharashtra
O00619,C2965,2023-04-13,Completed,Credit Card,Surat,Gujarat
O00620,C1189,2024-02-15,Completed,Debit Card,Patna,Bihar
O00621,C3444,2025-03-18,Completed,UPI,Surat,Gujarat
O00622,C3935,2025-11-26,Completed,UPI,Bhubaneswar,Odisha
O00623,C4410,2023-03-08,Completed,UPI,Chennai,Tamil Nadu
O00624,C1322,2024-02-07,Completed,Debit Card,Kochi,Kerala
O00625,C2024,2023-07-25,Completed,Net Banking,Ahmedabad,Gujarat
O00626,C4732,2023-12-07,Returned,UPI,Pune,Maharashtra
O00627,C4513,2025-12-11,Completed,Debit Card,Gurugram,Haryana
O00628,C0439,2024-03-01,Completed,UPI,Mumbai,Maharashtra
O00629,C0165,2025-08-13,Completed,Credit Card,Pune,Maharashtra
O00630,C3338,2023-07-28,Completed,Credit Card,Lucknow,Uttar Pradesh
O00631,C3351,2024-11-06,Completed,Credit Card,Patna,Bihar
O00632,C0988,2025-11-11,Completed,Credit Card,Ahmedabad,Gujarat
O00633,C2530,2024-01-04,Completed,COD,Surat,Gujarat
O00634,C4613,2025-09-20,Completed,UPI,Bhubaneswar,Odisha
O00635,C4178,2023-03-23,Completed,COD,Chandigarh,Chandigarh
O00636,C4215,2024-01-12,Completed,Credit Card,Chennai,Tamil Nadu
O00637,C3846,2023-01-03,Completed,UPI,Nagpur,Maharashtra
O00638,C1327,2024-11-14,Completed,UPI,Nagpur,Maharashtra
O00639,C3287,2025-02-02,Completed,COD,Hyderabad,Telangana
O00640,C0028,2023-09-23,Completed,Credit Card,Bengaluru,Karnataka
O00641,C2025,2024-03-10,Completed,Debit Card,Bhopal,Madhya Pradesh
O00642,C4594,2024-11-12,Completed,UPI,Bengaluru,Karnataka
O00643,C0194,2024-12-25,Cancelled,Credit Card,Jaipur,Rajasthan
O00644,C0592,2025-03-03,Completed,COD,Chandigarh,Chandigarh
O00645,C2490,2024-01-11,Completed,Net Banking,Lucknow,Uttar Pradesh
O00646,C1858,2024-01-01,Cancelled,Debit Card,Noida,Uttar Pradesh
O00647,C0113,2025-02-05,Completed,Debit Card,Kochi,Kerala
O00648,C1318,2024-03-03,Completed,Debit Card,Ahmedabad,Gujarat
O00649,C1738,2025-10-28,Completed,Credit Card,Gurugram,Haryana
O00650,C2062,2025-11-30,Returned,Credit Card,Nagpur,Maharashtra
O00651,C1691,2024-10-04,Completed,Net Banking,Hyderabad,Telangana
O00652,C3669,2024-07-17,Completed,Debit Card,Gurugram,Haryana
O00653,C1395,2023-09-01,Completed,Debit Card,Delhi,Delhi
O00654,C3169,2025-04-24,Completed,UPI,Indore,Madhya Pradesh
O00655,C3560,2025-07-27,Completed,Net Banking,Gurugram,Haryana
O00656,C2237,2023-10-30,Completed,Credit Card,Chennai,Tamil Nadu
O00657,C3884,2024-01-05,Completed,Net Banking,Patna,Bihar
O00658,C3252,2025-04-30,Completed,Debit Card,Indore,Madhya Pradesh
O00659,C3933,2023-10-02,Completed,UPI,Bhopal,Madhya Pradesh
O00660,C3015,2023-03-11,Cancelled,Credit Card,Chandigarh,Chandigarh
O00661,C3487,2023-02-16,Completed,COD,Ahmedabad,Gujarat
O00662,C1129,2023-04-27,Cancelled,UPI,Chennai,Tamil Nadu
O00663,C1697,2024-05-31,Completed,COD,Kochi,Kerala
O00664,C0133,2025-04-11,Completed,Debit Card,Gurugram,Haryana
O00665,C4666,2024-09-10,Cancelled,UPI,Indore,Madhya Pradesh
O00666,C4221,2025-01-25,Completed,UPI,Mumbai,Maharashtra
O00667,C3540,2025-08-17,Returned,UPI,Bhopal,Madhya Pradesh
O00668,C2989,2023-02-05,Completed,UPI,Lucknow,Uttar Pradesh
O00669,C4303,2025-06-23,Returned,COD,Jaipur,Rajasthan
O00670,C3294,2024-02-11,Completed,Debit Card,Pune,Maharashtra
O00671,C0312,2024-02-16,Completed,UPI,Delhi,Delhi
O00672,C2430,2024-05-02,Returned,UPI,Nagpur,Maharashtra
O00673,C1786,2025-02-17,Completed,UPI,Kochi,Kerala
O00674,C4392,2025-04-11,Completed,COD,Surat,Gujarat
O00675,C0402,2024-10-05,Completed,Debit Card,Lucknow,Uttar Pradesh
O00676,C1597,2024-02-17,Cancelled,UPI,Bhubaneswar,Odisha
O00677,C0122,2023-05-04,Completed,Debit Card,Nagpur,Maharashtra
O00678,C0751,2025-10-02,Completed,Net Banking,Gurugram,Haryana
O00679,C0106,2024-10-14,Completed,COD,Bengaluru,Karnataka
O00680,C1060,2023-08-20,Completed,Credit Card,Bengaluru,Karnataka
O00681,C4168,2024-03-08,Completed,COD,Indore,Madhya Pradesh
O00682,C4664,2024-05-05,Cancelled,Debit Card,Ahmedabad,Gujarat
O00683,C3239,2023-03-27,Completed,UPI,Chennai,Tamil Nadu
O00684,C1245,2025-11-19,Completed,Net Banking,Pune,Maharashtra
O00685,C0076,2025-05-24,Completed,COD,Delhi,Delhi
O00686,C1010,2023-06-05,Completed,Credit Card,Kolkata,West Bengal
O00687,C3283,2025-01-26,Cancelled,Credit Card,Jaipur,Rajasthan
O00688,C2276,2025-06-16,Completed,UPI,Noida,Uttar Pradesh
O00689,C3809,2024-06-15,Completed,COD,Chandigarh,Chandigarh
O00690,C0453,2023-06-01,Completed,Credit Card,Nagpur,Maharashtra
O00691,C0766,2023-06-21,Completed,Credit Card,Chandigarh,Chandigarh
O00692,C4583,2025-01-31,Completed,UPI,Jaipur,Rajasthan
O00693,C2716,2024-11-23,Completed,UPI,Lucknow,Uttar Pradesh
O00694,C1498,2023-07-14,Completed,Net Banking,Bengaluru,Karnataka
O00695,C3947,2023-04-10,Cancelled,Credit Card,Nagpur,Maharashtra
O00696,C3733,2025-09-28,Completed,COD,Chennai,Tamil Nadu
O00697,C4926,2025-06-27,Completed,COD,Hyderabad,Telangana
O00698,C2839,2024-03-03,Completed,Net Banking,Pune,Maharashtra
O00699,C0490,2024-08-09,Completed,Net Banking,Surat,Gujarat
O00700,C2424,2025-07-08,Completed,Credit Card,Bengaluru,Karnataka
O00701,C1936,2023-09-13,Completed,Net Banking,Mumbai,Maharashtra
O00702,C2750,2024-12-21,Returned,UPI,Surat,Gujarat
O00703,C3297,2024-02-08,Cancelled,Debit Card,Bengaluru,Karnataka
O00704,C4571,2025-08-17,Completed,COD,Hyderabad,Telangana
O00705,C3692,2024-08-02,Completed,COD,Bengaluru,Karnataka
O00706,C1104,2025-12-13,Completed,Credit Card,Jaipur,Rajasthan
O00707,C1600,2024-02-11,Completed,Credit Card,Kolkata,West Bengal
O00708,C3282,2023-08-30,Cancelled,Debit Card,Jaipur,Rajasthan
O00709,C3161,2023-02-16,Completed,Credit Card,Nagpur,Maharashtra
O00710,C3946,2023-04-25,Completed,Debit Card,Delhi,Delhi
O00711,C0226,2025-10-13,Completed,COD,Chennai,Tamil Nadu
O00712,C4804,2025-03-16,Completed,COD,Chennai,Tamil Nadu
O00713,C1715,2023-05-10,Completed,UPI,Bhopal,Madhya Pradesh
O00714,C4150,2025-09-20,Completed,Credit Card,Hyderabad,Telangana
O00715,C2244,2024-05-09,Completed,UPI,Nagpur,Maharashtra
O00716,C2893,2023-03-23,Cancelled,COD,Mumbai,Maharashtra
O00717,C2346,2025-08-22,Completed,UPI,Nagpur,Maharashtra
O00718,C0579,2024-10-30,Completed,COD,Ahmedabad,Gujarat
O00719,C1699,2025-11-14,Completed,Credit Card,Lucknow,Uttar Pradesh
O00720,C4596,2025-03-19,Completed,UPI,Jaipur,Rajasthan
O00721,C2672,2025-11-30,Completed,COD,Jaipur,Rajasthan
O00722,C4302,2024-03-20,Completed,UPI,Surat,Gujarat
O00723,C2928,2025-05-18,Returned,Credit Card,Jaipur,Rajasthan
O00724,C0279,2024-07-14,Completed,Credit Card,Delhi,Delhi
O00725,C1469,2023-02-26,Completed,UPI,Hyderabad,Telangana
O00726,C4773,2023-01-06,Completed,UPI,Chennai,Tamil Nadu
O00727,C0941,2025-08-02,Completed,Credit Card,Gurugram,Haryana
O00728,C2319,2024-08-01,Completed,UPI,Ahmedabad,Gujarat
O00729,C4537,2025-07-03,Returned,Debit Card,Pune,Maharashtra
O00730,C1784,2023-06-11,Completed,UPI,Gurugram,Haryana
O00731,C1876,2025-02-13,Completed,Credit Card,Surat,Gujarat
O00732,C4644,2023-02-26,Completed,Credit Card,Chennai,Tamil Nadu
O00733,C3227,2024-06-11,Completed,Net Banking,Hyderabad,Telangana
O00734,C3729,2025-12-18,Completed,UPI,Noida,Uttar Pradesh
O00735,C0986,2024-06-29,Completed,Net Banking,Delhi,Delhi
O00736,C2820,2023-02-15,Completed,UPI,Kolkata,West Bengal
O00737,C3971,2025-07-21,Completed,COD,Ahmedabad,Gujarat
