order_item_id,order_id,product_id,quantity,discount,unit_price
OI000587,O00305,P0470,1,0.0,313.24
OI000588,O00305,P0012,1,0.0,2155.18
OI000589,O00306,P0156,1,0.0,1509.01
OI000590,O00306,P0075,1,0.05,1749.09
OI000591,O00307,P0389,2,0.0,1059.78
OI000592,O00308,P0304,1,0.0,24265.75
OI000593,O00309,P0029,2,0.15,1061.1
OI000594,O00309,P0170,1,0.05,31666.18
OI000595,O00309,P0321,1,0.15,1946.49
OI000596,O00309,P0056,1,0.1,9462.21
OI000597,O00310,P0202,2,0.05,636.25
OI000598,O00310,P0194,1,0.05,1575.31
OI000599,O00310,P0312,1,0.0,18439.02
OI000600,O00311,P0011,1,0.05,366.55
OI000601,O00312,P0499,1,0.05,726.92
OI000602,O00312,P0270,3,0.0,910.01
OI000603,O00312,P0091,2,0.15,2512.11
OI000604,O00313,P0182,1,0.0,274.56
OI000605,O00313,P0214,1,0.15,750.29
OI000606,O00314,P0157,1,0.0,5355.23
OI000607,O00315,P0359,2,0.05,5454.98
OI000608,O00315,P0370,1,0.0,752.51
OI000609,O00315,P0392,1,0.05,2158.68
OI000610,O00316,P0451,1,0.0,918.1
OI000611,O00317,P0166,1,0.0,1458.1
OI000612,O00318,P0057,3,0.15,2203.21
OI000613,O00319,P0336,1,0.2,20023.01
OI000614,O00319,P0035,1,0.1,2616.7
OI000615,O00320,P0188,1,0.0,1304.41
OI000616,O00320,P0363,1,0.15,4154.64
OI000617,O00321,P0085,1,0.05,25792.46
OI000618,O00321,P0407,1,0.0,12334.48
OI000619,O00322,P0091,1,0.1,2512.11
OI000620,O00323,P0491,1,0.05,25885.36
OI000621,O00323,P0323,3,0.0,2651.04
OI000622,O00324,P0497,2,0.05,34184.3
OI000623,O00325,P0258,3,0.1,1538.5
OI000624,O00325,P0024,1,0.05,1887.37
OI000625,O00325,P0336,1,0.15,20023.01
OI000626,O00325,P0049,3,0.2,1929.71
OI000627,O00326,P0307,1,0.0,18668.48
OI000628,O00326,P0120,1,0.0,3967.34
OI000629,O00327,P0008,3,0.05,2014.16
OI000630,O00328,P0487,2,0.05,2017.04
OI000631,O00328,P0070,1,0.05,1249.39
OI000632,O00329,P0214,1,0.0,750.29
OI000633,O00329,P0151,1,0.1,2452.36
OI000634,O00330,P0075,1,0.0,1749.09
OI000635,O00331,P0316,1,0.0,693.55
OI000636,O00332,P0416,1,0.1,1496.72
OI000637,O00332,P0406,2,0.0,284.29
OI000638,O00332,P0027,1,0.05,7461.34
OI000639,O00332,P0004,1,0.15,24509.29
OI000640,O00333,P0014,1,0.05,521.11
OI000641,O00334,P0005,1,0.05,1277.7
OI000642,O00335,P0122,1,0.15,1224.32
OI000643,O00335,P0486,1,0.0,824.11
OI000644,O00336,P0176,1,0.0,922.46
OI000645,O00337,P0124,2,0.15,47376.71
OI000646,O00338,P0175,1,0.0,12731.92
OI000647,O00339,P0256,1,0.1,1340.67
OI000648,O00339,P0069,1,0.15,1542.85
OI000649,O00339,P0035,2,0.05,2616.7
OI000650,O00340,P0179,1,0.1,557.58
OI000651,O00341,P0016,1,0.0,262.26
OI000652,O00341,P0314,1,0.1,1071.23
OI000653,O00342,P0484,3,0.05,26965.87
OI000654,O00343,P0079,2,0.15,28501.73
OI000655,O00343,P0135,1,0.05,749.75
OI000656,O00344,P0105,1,0.0,735.98
OI000657,O00344,P0458,1,0.0,11047.76
OI000658,O00345,P0413,1,0.1,1178.07
OI000659,O00346,P0180,2,0.0,846.25
OI000660,O00347,P0082,1,0.0,728.72
OI000661,O00347,P0091,2,0.1,2512.11
OI000662,O00348,P0390,2,0.0,892.03
OI000663,O00348,P0070,1,0.15,1249.39
OI000664,O00348,P0250,2,0.05,19616.81
OI000665,O00349,P0104,1,0.15,3379.66
OI000666,O00350,P0224,3,0.0,45439.97
OI000667,O00350,P0033,3,0.1,640.81
OI000668,O00351,P0232,1,0.0,769.0
OI000669,O00351,P0486,2,0.0,824.11
OI000670,O00351,P0213,1,0.05,654.12
OI000671,O00352,P0120,3,0.05,3967.34
OI000672,O00353,P0342,1,0.1,817.78
OI000673,O00353,P0405,2,0.0,2303.99
OI000674,O00353,P0038,2,0.15,56272.22
OI000675,O00353,P0151,1,0.05,2452.36
OI000676,O00354,P0123,1,0.05,465.89
OI000677,O00354,P0340,3,0.05,32636.03
OI000678,O00354,P0387,2,0.0,4102.62
OI000679,O00355,P0054,1,0.0,915.61
OI000680,O00356,P0325,1,0.0,1568.87
OI000681,O00357,P0029,1,0.05,1061.1
OI000682,O00358,P0357,2,0.0,440.52
OI000683,O00359,P0171,1,0.0,984.75
OI000684,O00359,P0285,1,0.1,26941.99
OI000685,O00360,P0172,1,0.0,2082.35
OI000686,O00361,P0483,1,0.1,19926.29
OI000687,O00362,P0383,1,0.1,1441.34
OI000688,O00362,P0109,1,0.0,378.54
OI000689,O00362,P0147,1,0.0,40976.48
OI000690,O00362,P0475,1,0.05,574.51
OI000691,O00363,P0281,1,0.05,56642.72
OI000692,O00364,P0150,1,0.0,332.6
OI000693,O00364,P0023,3,0.05,4138.83
OI000694,O00364,P0053,2,0.0,758.66
OI000695,O00365,P0072,1,0.05,1219.15
OI000696,O00365,P0018,2,0.0,766.44
OI000697,O00366,P0034,1,0.0,1194.41
OI000698,O00367,P0046,1,0.15,2162.01
OI000699,O00367,P0278,1,0.0,40971.93
OI000700,O00368,P0377,1,0.0,404.57
OI000701,O00369,P0035,1,0.0,2616.7
OI000702,O00369,P0393,1,0.15,2067.81
OI000703,O00369,P0297,1,0.0,1396.46
OI000704,O00370,P0010,2,0.0,800.98
OI000705,O00370,P0022,1,0.0,1878.17
OI000706,O00370,P0168,1,0.15,4535.55
OI000707,O00371,P0266,1,0.0,5324.42
OI000708,O00372,P0355,1,0.15,30819.58
OI000709,O00373,P0205,1,0.1,3204.49
OI000710,O00374,P0103,2,0.0,53700.49
OI000711,O00374,P0362,1,0.0,20271.5
OI000712,O00374,P0423,1,0.05,3929.19
OI000713,O00375,P0413,1,0.1,1178.07
OI000714,O00375,P0282,2,0.15,31404.57
OI000715,O00375,P0346,1,0.0,1031.36
OI000716,O00376,P0039,1,0.0,622.9
OI000717,O00377,P0171,1,0.0,984.75
OI000718,O00378,P0249,1,0.15,3213.44
OI000719,O00379,P0158,1,0.0,24323.4
OI000720,O00380,P0155,1,0.0,5761.42
OI000721,O00381,P0027,2,0.1,7461.34
OI000722,O00382,P0216,1,0.0,14968.28
OI000723,O00383,P0497,1,0.05,34184.3
OI000724,O00383,P0056,3,0.05,9462.21
OI000725,O00383,P0243,1,0.1,1507.96
OI000726,O00384,P0261,2,0.1,309.26
OI000727,O00385,P0239,1,0.0,6315.78
OI000728,O00385,P0417,1,0.05,451.39
OI000729,O00386,P0041,1,0.05,8184.73
OI000730,O00387,P0086,1,0.1,935.33
OI000731,O00388,P0376,3,0.05,36504.09
OI000732,O00389,P0208,2,0.15,7158.46
OI000733,O00390,P0321,2,0.15,1946.49
OI000734,O00390,P0404,1,0.05,2441.23
OI000735,O00391,P0422,1,0.1,246.11
OI000736,O00391,P0208,1,0.0,7158.46
OI000737,O00391,P0406,1,0.0,284.29
OI000738,O00392,P0372,3,0.0,1030.81
OI000739,O00393,P0292,2,0.05,1730.94
OI000740,O00394,P0114,2,0.05,6369.07
OI000741,O00394,P0127,1,0.05,7740.06
OI000742,O00394,P0260,1,0.0,13063.8
OI000743,O00395,P0458,2,0.15,11047.76
OI000744,O00396,P0152,1,0.2,1368.76
OI000745,O00396,P0265,1,0.0,4366.08
OI000746,O00396,P0106,1,0.0,4136.32
OI000747,O00397,P0364,1,0.1,7613.44
OI000748,O00397,P0474,1,0.0,9019.97
OI000749,O00397,P0345,1,0.05,305.98
OI000750,O00397,P0424,1,0.05,4461.81
OI000751,O00398,P0406,3,0.05,284.29
OI000752,O00398,P0055,1,0.1,1049.0
OI000753,O00398,P0434,1,0.0,54889.94
OI000754,O00399,P0365,1,0.0,307.23
OI000755,O00400,P0439,1,0.0,13006.62
OI000756,O00401,P0243,1,0.05,1507.96
OI000757,O00401,P0252,1,0.05,1238.3
OI000758,O00401,P0322,3,0.15,59666.87
OI000759,O00402,P0078,2,0.15,2405.45
OI000760,O00403,P0495,1,0.0,1480.7
OI000761,O00404,P0121,1,0.05,38144.64
OI000762,O00405,P0016,2,0.0,262.26
OI000763,O00405,P0392,2,0.0,2158.68
OI000764,O00406,P0310,2,0.15,4838.53
OI000765,O00406,P0228,1,0.05,22194.29
OI000766,O00406,P0462,1,0.05,2389.96
OI000767,O00407,P0066,1,0.0,1257.1
OI000768,O00407,P0304,1,0.15,24265.75
OI000769,O00408,P0448,2,0.1,1972.56
OI000770,O00408,P0266,1,0.0,5324.42
OI000771,O00409,P0440,2,0.1,1150.47
OI000772,O00409,P0155,1,0.1,5761.42
OI000773,O00410,P0130,1,0.05,5536.61
OI000774,O00410,P0382,2,0.0,2881.37
OI000775,O00410,P0362,1,0.0,20271.5
OI000776,O00411,P0228,2,0.0,22194.29
OI000777,O00411,P0085,1,0.1,25792.46
OI000778,O00411,P0141,1,0.15,2239.37
OI000779,O00412,P0008,1,0.15,2014.16
OI000780,O00413,P0067,1,0.0,1109.82
OI000781,O00413,P0326,1,0.1,11070.5
OI000782,O00413,P0339,3,0.1,47694.64
OI000783,O00413,P0144,2,0.0,1072.71
OI000784,O00414,P0101,2,0.05,1539.79
OI000785,O00415,P0449,2,0.2,1299.7
OI000786,O00416,P0011,1,0.2,366.55
OI000787,O00416,P0027,1,0.1,7461.34
OI000788,O00417,P0358,1,0.0,3913.07
OI000789,O00418,P0443,3,0.05,754.99
OI000790,O00419,P0029,2,0.15,1061.1
OI000791,O00419,P0360,1,0.0,28814.32
OI000792,O00419,P0163,2,0.0,1439.63
OI000793,O00419,P0496,1,0.0,2384.01
OI000794,O00420,P0405,1,0.05,2303.99
OI000795,O00421,P0090,1,0.0,1508.51
OI000796,O00421,P0096,2,0.0,44145.07
OI000797,O00421,P0131,1,0.05,10686.98
OI000798,O00421,P0447,1,0.05,1613.98
OI000799,O00422,P0377,1,0.1,404.57
OI000800,O00422,P0455,1,0.05,25796.69
OI000801,O00423,P0433,1,0.0,290.0
OI000802,O00423,P0179,1,0.05,557.58
OI000803,O00423,P0077,1,0.15,27183.7
OI000804,O00423,P0286,1,0.05,57040.57
OI000805,O00424,P0053,1,0.2,758.66
OI000806,O00424,P0422,1,0.0,246.11
OI000807,O00424,P0428,2,0.0,29925.84
OI000808,O00425,P0048,3,0.2,38046.26
OI000809,O00425,P0485,1,0.15,564.63
OI000810,O00426,P0044,1,0.1,59238.58
OI000811,O00426,P0263,1,0.0,2111.79
OI000812,O00427,P0407,1,0.05,12334.48
OI000813,O00427,P0428,1,0.15,29925.84
OI000814,O00427,P0007,2,0.0,2087.52
OI000815,O00427,P0235,1,0.05,35484.17
OI000816,O00428,P0251,1,0.1,7516.78
OI000817,O00428,P0272,1,0.15,2632.11
OI000818,O00429,P0209,1,0.0,42626.33
OI000819,O00430,P0405,1,0.1,2303.99
OI000820,O00430,P0434,2,0.0,54889.94
OI000821,O00430,P0244,1,0.15,330.32
OI000822,O00430,P0231,1,0.0,4433.33
OI000823,O00431,P0477,1,0.1,892.78
OI000824,O00432,P0289,1,0.2,19514.61
OI000825,O00433,P0022,2,0.0,1878.17
OI000826,O00433,P0080,1,0.1,412.72
OI000827,O00434,P0050,1,0.05,8546.11
OI000828,O00435,P0142,1,0.0,1218.35
OI000829,O00436,P0030,2,0.0,2737.23
OI000830,O00436,P0361,1,0.0,55858.93
OI000831,O00437,P0030,2,0.05,2737.23
OI000832,O00438,P0015,2,0.0,2275.44
OI000833,O00438,P0481,2,0.15,822.86
OI000834,O00439,P0147,1,0.05,40976.48
OI000835,O00439,P0190,2,0.0,538.75
OI000836,O00440,P0217,1,0.0,27206.4
OI000837,O00440,P0483,1,0.05,19926.29
OI000838,O00441,P0144,1,0.0,1072.71
OI000839,O00441,P0057,1,0.15,2203.21
OI000840,O00441,P0353,1,0.0,38873.51
OI000841,O00442,P0215,1,0.0,22760.18
OI000842,O00442,P0392,1,0.0,2158.68
OI000843,O00442,P0320,1,0.0,1222.01
OI000844,O00443,P0290,1,0.15,554.76
OI000845,O00443,P0095,1,0.1,789.39
OI000846,O00444,P0222,1,0.1,726.63
OI000847,O00444,P0500,1,0.1,27201.35
OI000848,O00445,P0406,2,0.0,284.29
OI000849,O00445,P0158,1,0.0,24323.4
OI000850,O00445,P0420,1,0.05,24938.24
OI000851,O00446,P0281,1,0.0,56642.72
OI000852,O00447,P0033,1,0.0,640.81
OI000853,O00447,P0222,1,0.0,726.63
OI000854,O00448,P0236,1,0.0,305.07
OI000855,O00448,P0129,2,0.05,2319.56
OI000856,O00449,P0158,1,0.0,24323.4
OI000857,O00449,P0338,1,0.1,1804.55
OI000858,O00450,P0468,3,0.0,698.97
OI000859,O00450,P0183,1,0.05,1116.66
OI000860,O00450,P0178,1,0.0,55283.9
OI000861,O00450,P0395,1,0.15,35468.55
OI000862,O00451,P0348,1,0.2,753.48
OI000863,O00452,P0465,1,0.0,5684.87
OI000864,O00453,P0483,1,0.0,19926.29
OI000865,O00453,P0390,1,0.1,892.03
OI000866,O00453,P0180,1,0.1,846.25
OI000867,O00453,P0288,1,0.0,16003.12
OI000868,O00454,P0013,1,0.05,6213.54
OI000869,O00454,P0412,2,0.0,2807.84
OI000870,O00454,P0323,1,0.05,2651.04
OI000871,O00455,P0221,1,0.15,703.03
OI000872,O00455,P0189,1,0.0,2001.46
OI000873,O00456,P0056,1,0.1,9462.21
OI000874,O00456,P0497,2,0.1,34184.3
OI000875,O00457,P0353,1,0.05,38873.51
OI000876,O00457,P0197,1,0.0,257.53
OI000877,O00458,P0307,3,0.15,18668.48
OI000878,O00459,P0306,1,0.0,3504.79
OI000879,O00459,P0147,1,0.2,40976.48
OI000880,O00460,P0227,2,0.05,859.27
OI000881,O00460,P0104,1,0.2,3379.66
OI000882,O00461,P0141,2,0.0,2239.37
OI000883,O00462,P0024,1,0.1,1887.37
OI000884,O00462,P0494,1,0.0,6687.28
OI000885,O00462,P0050,1,0.0,8546.11
OI000886,O00463,P0378,1,0.05,4244.37
OI000887,O00463,P0382,3,0.05,2881.37
OI000888,O00464,P0199,1,0.1,666.04
OI000889,O00464,P0463,2,0.05,1453.73
OI000890,O00464,P0006,1,0.2,2085.89
OI000891,O00465,P0391,1,0.15,465.53
OI000892,O00466,P0165,1,0.05,1862.7
OI000893,O00467,P0179,1,0.05,557.58
OI000894,O00468,P0460,2,0.15,1837.81
OI000895,O00468,P0275,2,0.0,253.55
OI000896,O00469,P0094,1,0.0,55697.66
OI000897,O00469,P0085,2,0.2,25792.46
OI000898,O00470,P0484,1,0.05,26965.87
OI000899,O00470,P0271,1,0.0,6601.9
OI000900,O00470,P0390,3,0.05,892.03
OI000901,O00471,P0451,1,0.05,918.1
OI000902,O00472,P0209,2,0.2,42626.33
OI000903,O00472,P0023,1,0.0,4138.83
OI000904,O00473,P0126,1,0.0,1930.05
OI000905,O00473,P0442,1,0.0,1077.24
OI000906,O00474,P0405,2,0.1,2303.99
OI000907,O00475,P0367,1,0.2,614.77
OI000908,O00475,P0404,2,0.2,2441.23
OI000909,O00475,P0164,1,0.1,3262.09
OI000910,O00476,P0232,1,0.05,769.0
OI000911,O00477,P0452,1,0.05,3198.39
OI000912,O00477,P0153,1,0.15,53237.26
OI000913,O00478,P0161,1,0.1,30912.64
OI000914,O00478,P0397,2,0.1,726.5
OI000915,O00479,P0025,1,0.15,6316.68
OI000916,O00480,P0164,2,0.1,3262.09
OI000917,O00481,P0323,2,0.05,2651.04
OI000918,O00481,P0445,1,0.1,5409.5
OI000919,O00482,P0061,1,0.15,58728.26
OI000920,O00483,P0024,1,0.1,1887.37
OI000921,O00484,P0181,2,0.0,2757.39
OI000922,O00484,P0070,1,0.1,1249.39
OI000923,O00485,P0322,1,0.05,59666.87
OI000924,O00485,P0275,1,0.05,253.55
OI000925,O00486,P0327,1,0.15,14900.19
OI000926,O00486,P0277,1,0.05,1152.38
OI000927,O00487,P0143,1,0.0,3580.52
OI000928,O00488,P0242,1,0.0,3997.68
OI000929,O00489,P0348,1,0.15,753.48
OI000930,O00489,P0143,1,0.0,3580.52
OI000931,O00489,P0479,2,0.0,2997.38
OI000932,O00490,P0082,1,0.05,728.72
OI000933,O00490,P0210,1,0.05,692.05
OI000934,O00491,P0441,1,0.0,60173.16
OI000935,O00491,P0027,2,0.05,7461.34
OI000936,O00491,P0288,1,0.1,16003.12
OI000937,O00492,P0070,2,0.15,1249.39
OI000938,O00493,P0336,1,0.1,20023.01
OI000939,O00493,P0235,1,0.15,35484.17
OI000940,O00493,P0241,2,0.0,249.4
OI000941,O00494,P0392,2,0.0,2158.68
OI000942,O00495,P0286,3,0.15,57040.57
OI000943,O00496,P0162,2,0.1,1803.31
OI000944,O00496,P0305,2,0.1,1088.95
OI000945,O00497,P0076,1,0.2,14654.36
OI000946,O00497,P0362,1,0.0,20271.5
OI000947,O00497,P0303,1,0.1,5181.97
OI000948,O00497,P0490,2,0.0,5181.92
OI000949,O00498,P0127,1,0.15,7740.06
OI000950,O00499,P0313,3,0.05,10633.64
OI000951,O00499,P0340,2,0.15,32636.03
OI000952,O00499,P0467,3,0.0,10480.23
OI000953,O00500,P0272,1,0.1,2632.11
OI000954,O00501,P0466,2,0.1,1253.39
OI000955,O00502,P0177,1,0.1,1206.8
OI000956,O00503,P0387,1,0.1,4102.62
OI000957,O00503,P0221,1,0.15,703.03
OI000958,O00504,P0213,1,0.1,654.12
OI000959,O00505,P0318,1,0.15,1980.12
OI000960,O00506,P0392,1,0.15,2158.68
OI000961,O00507,P0075,1,0.0,1749.09
OI000962,O00507,P0393,2,0.1,2067.81
OI000963,O00508,P0071,1,0.0,1557.87
OI000964,O00509,P0179,2,0.15,557.58
OI000965,O00510,P0402,1,0.1,1263.86
OI000966,O00511,P0442,1,0.05,1077.24
OI000967,O00512,P0286,2,0.0,57040.57
OI000968,O00512,P0201,3,0.1,26384.4
OI000969,O00513,P0284,2,0.05,1036.9
OI000970,O00514,P0023,1,0.1,4138.83
OI000971,O00514,P0025,2,0.1,6316.68
OI000972,O00515,P0346,1,0.0,1031.36
OI000973,O00516,P0086,1,0.15,935.33
OI000974,O00516,P0148,2,0.1,19839.55
OI000975,O00517,P0239,2,0.1,6315.78
OI000976,O00517,P0195,2,0.0,10292.55
OI000977,O00517,P0432,3,0.1,934.25
OI000978,O00518,P0067,1,0.0,1109.82
OI000979,O00519,P0133,2,0.1,2233.69
OI000980,O00520,P0225,3,0.0,2755.46
OI000981,O00521,P0376,1,0.15,36504.09
OI000982,O00521,P0399,1,0.05,1978.06
OI000983,O00522,P0053,1,0.0,758.66
OI000984,O00523,P0491,2,0.15,25885.36
OI000985,O00524,P0454,3,0.1,1861.69
OI000986,O00524,P0100,1,0.1,14238.78
OI000987,O00525,P0416,2,0.0,1496.72
OI000988,O00526,P0156,2,0.2,1509.01
OI000989,O00526,P0440,1,0.0,1150.47
OI000990,O00527,P0196,1,0.05,11656.68
OI000991,O00528,P0169,1,0.15,54527.7
OI000992,O00528,P0189,2,0.05,2001.46
OI000993,O00528,P0350,1,0.0,52392.94
OI000994,O00528,P0410,2,0.0,15658.55
OI000995,O00529,P0405,1,0.1,2303.99
OI000996,O00530,P0344,1,0.0,4557.36
OI000997,O00531,P0133,1,0.05,2233.69
OI000998,O00531,P0354,3,0.0,663.27
OI000999,O00532,P0314,1,0.05,1071.23
OI001000,O00533,P0293,1,0.05,25902.61
OI001001,O00533,P0235,1,0.05,35484.17
OI001002,O00533,P0383,1,0.0,1441.34
OI001003,O00534,P0358,2,0.0,3913.07
OI001004,O00534,P0334,2,0.2,10521.47
OI001005,O00534,P0345,1,0.05,305.98
OI001006,O00535,P0406,3,0.05,284.29
OI001007,O00536,P0360,2,0.2,28814.32
OI001008,O00536,P0200,2,0.2,14690.34
OI001009,O00536,P0055,3,0.0,1049.0
OI001010,O00537,P0276,1,0.15,7190.17
OI001011,O00537,P0161,3,0.1,30912.64
OI001012,O00538,P0440,1,0.05,1150.47
OI001013,O00539,P0493,1,0.15,1215.23
OI001014,O00539,P0300,1,0.0,1511.88
OI001015,O00539,P0237,1,0.15,33372.82
OI001016,O00540,P0277,2,0.2,1152.38
OI001017,O00540,P0313,1,0.15,10633.64
OI001018,O00540,P0440,1,0.15,1150.47
OI001019,O00541,P0396,1,0.0,31007.81
OI001020,O00542,P0262,1,0.0,1477.11
OI001021,O00542,P0500,1,0.1,27201.35
OI001022,O00542,P0003,1,0.0,1017.51
OI001023,O00543,P0356,3,0.0,1479.73
OI001024,O00543,P0164,2,0.0,3262.09
OI001025,O00543,P0124,3,0.1,47376.71
OI001026,O00544,P0057,2,0.05,2203.21
OI001027,O00544,P0059,1,0.15,295.22
OI001028,O00545,P0142,3,0.0,1218.35
OI001029,O00546,P0310,3,0.0,4838.53
OI001030,O00547,P0089,2,0.15,1042.45
OI001031,O00547,P0012,1,0.0,2155.18
OI001032,O00547,P0460,1,0.0,1837.81
OI001033,O00547,P0384,1,0.05,4720.88
OI001034,O00548,P0023,1,0.05,4138.83
OI001035,O00548,P0359,1,0.0,5454.98
OI001036,O00549,P0187,1,0.0,7734.02
OI001037,O00549,P0072,1,0.05,1219.15
OI001038,O00550,P0087,1,0.15,300.28
OI001039,O00550,P0303,3,0.0,5181.97
OI001040,O00550,P0445,2,0.15,5409.5
OI001041,O00551,P0097,2,0.0,1186.2
OI001042,O00552,P0389,1,0.1,1059.78
OI001043,O00553,P0319,1,0.0,1991.66
OI001044,O00553,P0235,2,0.1,35484.17
OI001045,O00554,P0141,3,0.2,2239.37
OI001046,O00555,P0464,1,0.15,1359.18
OI001047,O00555,P0397,1,0.0,726.5
OI001048,O00556,P0295,3,0.0,5850.73
OI001049,O00556,P0267,1,0.15,925.93
OI001050,O00556,P0086,2,0.0,935.33
OI001051,O00557,P0369,1,0.0,12732.55
OI001052,O00558,P0217,1,0.2,27206.4
OI001053,O00558,P0398,1,0.15,906.48
OI001054,O00558,P0177,3,0.0,1206.8
OI001055,O00559,P0424,1,0.2,4461.81
OI001056,O00559,P0437,1,0.15,8041.97
OI001057,O00559,P0251,1,0.0,7516.78
OI001058,O00559,P0195,1,0.0,10292.55
OI001059,O00560,P0437,2,0.0,8041.97
OI001060,O00560,P0419,2,0.05,625.22
OI001061,O00560,P0153,1,0.05,53237.26
OI001062,O00561,P0113,1,0.0,689.39
OI001063,O00561,P0169,1,0.15,54527.7
OI001064,O00562,P0078,1,0.05,2405.45
OI001065,O00562,P0094,1,0.05,55697.66
OI001066,O00562,P0216,1,0.05,14968.28
OI001067,O00563,P0480,3,0.05,5481.31
OI001068,O00563,P0387,3,0.0,4102.62
OI001069,O00563,P0022,2,0.0,1878.17
OI001070,O00564,P0313,2,0.0,10633.64
OI001071,O00564,P0302,1,0.0,2111.29
OI001072,O00564,P0080,2,0.0,412.72
OI001073,O00565,P0208,3,0.1,7158.46
OI001074,O00566,P0440,1,0.1,1150.47
OI001075,O00566,P0121,1,0.1,38144.64
OI001076,O00567,P0211,3,0.0,1172.74
OI001077,O00568,P0022,1,0.0,1878.17
OI001078,O00569,P0459,1,0.1,40802.45
OI001079,O00569,P0264,2,0.0,503.48
OI001080,O00570,P0111,1,0.1,16996.49
OI001081,O00571,P0301,1,0.0,2141.28
OI001082,O00571,P0264,1,0.05,503.48
OI001083,O00572,P0300,1,0.1,1511.88
OI001084,O00572,P0007,1,0.2,2087.52
OI001085,O00572,P0043,2,0.0,23038.21
OI001086,O00572,P0451,1,0.05,918.1
OI001087,O00573,P0402,3,0.0,1263.86
OI001088,O00574,P0220,2,0.05,1748.58
OI001089,O00574,P0087,2,0.05,300.28
OI001090,O00574,P0037,1,0.1,369.34
OI001091,O00575,P0065,2,0.05,937.04
OI001092,O00576,P0405,2,0.1,2303.99
OI001093,O00576,P0352,1,0.0,26913.75
OI001094,O00577,P0471,1,0.0,596.39
OI001095,O00578,P0121,1,0.05,38144.64
OI001096,O00579,P0417,1,0.0,451.39
OI001097,O00579,P0173,1,0.2,17720.53
OI001098,O00579,P0349,1,0.0,1332.36
OI001099,O00580,P0232,1,0.15,769.0
OI001100,O00580,P0481,1,0.0,822.86
OI001101,O00581,P0043,3,0.0,23038.21
OI001102,O00581,P0121,2,0.2,38144.64
OI001103,O00582,P0192,3,0.05,1517.14
OI001104,O00582,P0264,2,0.0,503.48
OI001105,O00582,P0304,2,0.2,24265.75
OI001106,O00582,P0440,1,0.1,1150.47
OI001107,O00583,P0224,2,0.05,45439.97
OI001108,O00584,P0428,1,0.05,29925.84
OI001109,O00585,P0245,2,0.0,1082.72
OI001110,O00585,P0474,1,0.0,9019.97
OI001111,O00586,P0172,2,0.0,2082.35
OI001112,O00587,P0410,2,0.2,15658.55
OI001113,O00587,P0281,1,0.0,56642.72
OI001114,O00588,P0025,1,0.05,6316.68
OI001115,O00588,P0496,2,0.15,2384.01
OI001116,O00588,P0098,1,0.0,1840.64
OI001117,O00589,P0254,2,0.0,19575.47
OI001118,O00589,P0280,3,0.0,1675.72
OI001119,O00590,P0468,1,0.0,698.97
OI001120,O00590,P0384,1,0.1,4720.88
OI001121,O00591,P0319,1,0.1,1991.66
OI001122,O00591,P0286,1,0.0,57040.57
OI001123,O00592,P0189,2,0.0,2001.46
OI001124,O00593,P0349,2,0.0,1332.36
OI001125,O00593,P0274,1,0.0,49610.04
OI001126,O00594,P0293,1,0.05,25902.61
OI001127,O00595,P0288,2,0.0,16003.12
OI001128,O00596,P0431,3,0.15,8875.25
OI001129,O00596,P0098,1,0.0,1840.64
OI001130,O00597,P0131,1,0.2,10686.98
OI001131,O00597,P0435,1,0.2,663.02
OI001132,O00597,P0362,1,0.0,20271.5
OI001133,O00598,P0454,1,0.15,1861.69
OI001134,O00599,P0476,1,0.15,488.59
OI001135,O00599,P0180,1,0.05,846.25
OI001136,O00600,P0183,2,0.0,1116.66
OI001137,O00600,P0064,1,0.05,1182.06
OI001138,O00601,P0051,2,0.2,2625.06
OI001139,O00601,P0082,1,0.1,728.72
OI001140,O00601,P0250,1,0.05,19616.81
OI001141,O00602,P0305,2,0.0,1088.95
OI001142,O00603,P0133,1,0.0,2233.69
OI001143,O00603,P0410,2,0.1,15658.55
OI001144,O00603,P0285,1,0.05,26941.99
OI001145,O00604,P0487,1,0.0,2017.04
OI001146,O00604,P0230,1,0.0,5030.45
OI001147,O00604,P0013,1,0.0,6213.54
OI001148,O00605,P0194,1,0.0,1575.31
OI001149,O00605,P0499,1,0.05,726.92
OI001150,O00606,P0406,1,0.05,284.29
OI001151,O00606,P0183,1,0.05,1116.66
OI001152,O00607,P0104,1,0.0,3379.66
OI001153,O00608,P0289,1,0.2,19514.61
OI001154,O00608,P0250,2,0.2,19616.81
OI001155,O00609,P0350,1,0.05,52392.94
OI001156,O00610,P0273,2,0.0,795.86
OI001157,O00610,P0192,1,0.1,1517.14
OI001158,O00610,P0114,1,0.0,6369.07
OI001159,O00611,P0405,2,0.0,2303.99
OI001160,O00612,P0279,2,0.15,2282.91
OI001161,O00613,P0088,1,0.0,499.34
OI001162,O00613,P0349,2,0.15,1332.36
OI001163,O00613,P0435,1,0.2,663.02
OI001164,O00614,P0290,1,0.0,554.76
OI001165,O00614,P0464,1,0.05,1359.18
OI001166,O00615,P0130,1,0.0,5536.61
OI001167,O00616,P0363,3,0.1,4154.64
OI001168,O00617,P0045,1,0.0,448.84
OI001169,O00617,P0453,1,0.15,48739.67
OI001170,O00618,P0117,1,0.2,867.75
OI001171,O00619,P0018,1,0.1,766.44
OI001172,O00620,P0470,1,0.0,313.24
OI001173,O00620,P0127,1,0.1,7740.06
